# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Angle (rad)	Length (nm)
0	0.764846	0.6442046	0	-1.3374706e-16	-1.3463926e-16	0.7	70
0	0.75836504	0.651822	0	-1.3374703e-16	-1.3463928e-16	0.71	70
0	0.7518081	0.659374	0	-1.3374703e-16	-1.346393e-16	0.72	70
0	0.745176	0.6668601	0	-1.33747e-16	-1.3463929e-16	0.73	70
0	0.7384694	0.6742796	0	-1.33747e-16	-1.3463931e-16	0.74	70
0	0.73168886	0.6816315	0	-1.33747e-16	-1.3463933e-16	0.75	70
0	0.7248349	0.6889153	0	-1.3374699e-16	-1.3463933e-16	0.76	70
0	0.7179086	0.69613016	0	-1.3374699e-16	-1.3463934e-16	0.77	70
0	0.7109106	0.7032754	0	-1.3374698e-16	-1.3463933e-16	0.78	70
0	0.7038413	0.7103503	0	-1.3374695e-16	-1.3463931e-16	0.79	70
0	0.69670177	0.717354	0	-1.3374699e-16	-1.3463934e-16	0.8	70
0	0.6894923	0.724286	0	-1.3374699e-16	-1.3463933e-16	0.81	70
0	0.6822141	0.7311457	0	-1.3374699e-16	-1.3463933e-16	0.82	70
0	0.67486745	0.7379321	0	-1.33747e-16	-1.3463931e-16	0.83	70
0	0.66745335	0.7446446	0	-1.3374702e-16	-1.3463931e-16	0.84	70
0	0.65997255	0.7512828	0	-1.33747e-16	-1.3463928e-16	0.85	70
0	0.6524257	0.7578456	0	-1.3374702e-16	-1.3463926e-16	0.86	70
0	0.6448136	0.7643327	0	-1.3374705e-16	-1.3463926e-16	0.87	70
0	0.63713694	0.7707433	0	-1.3374707e-16	-1.3463924e-16	0.88	70
0	0.6293966	0.77707684	0	-1.337471e-16	-1.3463924e-16	0.89	70
0	0.6215934	0.7833325	0	-1.337471e-16	-1.346392e-16	0.9	70
0	0.61372805	0.78950995	0	-1.3374712e-16	-1.3463918e-16	0.91	70
0	0.6058012	0.7956082	0	-1.3374715e-16	-1.3463917e-16	0.92	70
0	0.59781384	0.801627	0	-1.3374716e-16	-1.3463913e-16	0.93	70
0	0.58976674	0.80756557	0	-1.3374722e-16	-1.3463912e-16	0.94	70
0	0.5816606	0.8134233	0	-1.3374724e-16	-1.3463909e-16	0.95	70
0	0.57349634	0.81919956	0	-1.3374726e-16	-1.3463904e-16	0.96	70
0	0.5652747	0.824894	0	-1.3374732e-16	-1.3463901e-16	0.97	70
0	0.55699676	0.83050555	0	-1.3374735e-16	-1.34639e-16	0.98	70
0	0.54866284	0.83603454	0	-1.3374739e-16	-1.3463894e-16	0.99	70
0	0.54027426	0.8414794	0	-1.3374742e-16	-1.3463892e-16	1	70
0	0.5318316	0.84684026	0	-1.3374746e-16	-1.3463889e-16	1.01	70
0	0.5233359	0.8521164	0	-1.3374748e-16	-1.3463884e-16	1.02	70
0	0.5147878	0.8573074	0	-1.3374755e-16	-1.3463881e-16	1.03	70
0	0.5061882	0.8624124	0	-1.3374759e-16	-1.3463877e-16	1.04	70
0	0.49753806	0.8674312	0	-1.3374763e-16	-1.3463872e-16	1.05	70
0	0.48883826	0.8723632	0	-1.3374767e-16	-1.3463868e-16	1.06	70
0	0.4800896	0.87720793	0	-1.3374771e-16	-1.3463863e-16	1.07	70
0	0.47129294	0.8819649	0	-1.3374776e-16	-1.3463859e-16	1.08	70
0	0.4624493	0.8866337	0	-1.337478e-16	-1.3463855e-16	1.09	70
0	0.45355946	0.89121366	0	-1.3374785e-16	-1.346385e-16	1.1	70
0	0.44462425	0.8957044	0	-1.3374788e-16	-1.3463845e-16	1.11	70
0	0.43564457	0.90010566	0	-1.3374794e-16	-1.3463841e-16	1.12	70
0	0.4266215	0.9044169	0	-1.33748e-16	-1.3463836e-16	1.13	70
0	0.41755575	0.9086376	0	-1.3374804e-16	-1.3463832e-16	1.14	70
0	0.4084483	0.91276735	0	-1.337481e-16	-1.3463827e-16	1.15	70
0	0.39930013	0.9168059	0	-1.3374814e-16	-1.3463823e-16	1.16	70
0	0.39011198	0.9207527	0	-1.3374821e-16	-1.3463818e-16	1.17	70
0	0.380885	0.9246074	0	-1.3374826e-16	-1.3463814e-16	1.18	70
0	0.37162003	0.9283695	0	-1.337483e-16	-1.3463807e-16	1.19	70
0	0.36231786	0.93203896	0	-1.3374836e-16	-1.3463804e-16	1.2	70
0	0.35297948	0.9356151	0	-1.3374841e-16	-1.34638e-16	1.21	70
0	0.3436059	0.93909764	0	-1.3374843e-16	-1.3463793e-16	1.22	70
0	0.3341981	0.9424863	0	-1.3374847e-16	-1.3463789e-16	1.23	70
0	0.32475686	0.9457807	0	-1.3374855e-16	-1.3463786e-16	1.24	70
0	0.31528318	0.9489804	0	-1.3374861e-16	-1.346378e-16	1.25	70
0	0.30577812	0.95208526	0	-1.3374865e-16	-1.3463775e-16	1.26	70
0	0.29624256	0.95509493	0	-1.3374869e-16	-1.3463771e-16	1.27	70
0	0.28667745	0.9580091	0	-1.3374874e-16	-1.3463767e-16	1.28	70
0	0.27708367	0.9608274	0	-1.3374878e-16	-1.3463761e-16	1.29	70
0	0.26746222	0.96354973	0	-1.3374882e-16	-1.3463758e-16	1.3	70
0	0.25781414	0.96617556	0	-1.337489e-16	-1.3463754e-16	1.31	70
0	0.24814034	0.9687049	0	-1.3374892e-16	-1.346375e-16	1.32	70
0	0.23844175	0.97113734	0	-1.3374896e-16	-1.3463746e-16	1.33	70
0	0.22871947	0.97347265	0	-1.33749e-16	-1.3463742e-16	1.34	70
0	0.21897426	0.97571063	0	-1.3374904e-16	-1.346374e-16	1.35	70
0	0.20920728	0.9778512	0	-1.3374907e-16	-1.3463736e-16	1.36	70
0	0.19941941	0.97989386	0	-1.3374914e-16	-1.3463733e-16	1.37	70
0	0.18961173	0.9818386	0	-1.3374915e-16	-1.3463728e-16	1.38	70
0	0.17978501	0.98368526	0	-1.3374918e-16	-1.3463724e-16	1.39	70
0	0.16994044	0.9854334	0	-1.3374922e-16	-1.3463722e-16	1.4	70
0	0.1600789	0.9870831	0	-1.3374926e-16	-1.346372e-16	1.41	70
0	0.15020141	0.98863405	0	-1.3374928e-16	-1.3463716e-16	1.42	70
0	0.1403089	0.9900862	0	-1.3374931e-16	-1.3463714e-16	1.43	70
0	0.13040243	0.99143946	0	-1.3374933e-16	-1.346371e-16	1.44	70
0	0.12048297	0.9926936	0	-1.3374936e-16	-1.3463709e-16	1.45	70
0	0.11055147	0.99384844	0	-1.3374939e-16	-1.3463706e-16	1.46	70
0	0.10060896	0.99490404	0	-1.337494e-16	-1.3463704e-16	1.47	70
0	0.09065641	0.99586004	0	-1.3374943e-16	-1.3463705e-16	1.48	70
0	0.08069484	0.9967165	0	-1.3374944e-16	-1.3463701e-16	1.49	70
0	0.070725225	0.9974736	0	-1.3374944e-16	-1.34637e-16	1.5	70
0	0.060748555	0.99813074	0	-1.3374945e-16	-1.3463697e-16	1.51	70
0	0.050765824	0.9986881	0	-1.3374948e-16	-1.3463699e-16	1.52	70
0	0.040778033	0.9991456	0	-1.3374948e-16	-1.3463696e-16	1.53	70
0	0.03078618	0.99950343	0	-1.3374951e-16	-1.3463696e-16	1.54	70
0	0.020791257	0.9997613	0	-1.3374952e-16	-1.3463697e-16	1.55	70
0	0.0107942615	0.99991906	0	-1.3374951e-16	-1.3463696e-16	1.56	70
0	0.00079618976	0.999977	0	-1.3374951e-16	-1.3463696e-16	1.57	70
0	-0.0092019625	0.9999351	0	-1.3374951e-16	-1.3463696e-16	1.58	70
0	-0.019199194	0.99979305	0	-1.3374951e-16	-1.3463696e-16	1.59	70
0	-0.029194515	0.9995512	0	-1.3374948e-16	-1.3463696e-16	1.6	70
0	-0.03918693	0.99920934	0	-1.3374948e-16	-1.3463697e-16	1.61	70
0	-0.049175423	0.9987677	0	-1.337495e-16	-1.3463699e-16	1.62	70
0	-0.059159018	0.99822617	0	-1.3374947e-16	-1.34637e-16	1.63	70
0	-0.06913673	0.9975849	0	-1.3374945e-16	-1.34637e-16	1.64	70
0	-0.079107545	0.9968438	0	-1.3374943e-16	-1.3463701e-16	1.65	70
0	-0.08907047	0.99600315	0	-1.3374941e-16	-1.3463703e-16	1.66	70
0	-0.09902452	0.99506295	0	-1.3374941e-16	-1.3463705e-16	1.67	70
0	-0.10896866	0.9940232	0	-1.3374937e-16	-1.3463706e-16	1.68	70
0	-0.118902	0.99288416	0	-1.3374935e-16	-1.3463708e-16	1.69	70
0	-0.12882346	0.9916458	0	-1.3374932e-16	-1.3463709e-16	1.7	70
0	-0.13873208	0.9903084	0	-1.3374932e-16	-1.3463714e-16	1.71	70
0	-0.14862683	0.98887193	0	-1.3374928e-16	-1.3463716e-16	1.72	70
0	-0.1585068	0.9873367	0	-1.3374924e-16	-1.3463718e-16	1.73	70
0	-0.16837093	0.98570263	0	-1.3374922e-16	-1.3463722e-16	1.74	70
0	-0.17821828	0.9839702	0	-1.3374919e-16	-1.3463725e-16	1.75	70
0	-0.1880479	0.9821393	0	-1.3374914e-16	-1.3463726e-16	1.76	70
0	-0.19785868	0.9802101	0	-1.3374912e-16	-1.3463732e-16	1.77	70
0	-0.20764983	0.9781831	0	-1.337491e-16	-1.3463734e-16	1.78	70
0	-0.21742018	0.9760581	0	-1.3374904e-16	-1.3463737e-16	1.79	70
0	-0.22716886	0.9738357	0	-1.3374902e-16	-1.3463741e-16	1.8	70
0	-0.2368949	0.9715158	0	-1.3374895e-16	-1.3463745e-16	1.81	70
0	-0.2465973	0.96909887	0	-1.3374892e-16	-1.346375e-16	1.82	70
0	-0.25627515	0.9665849	0	-1.3374887e-16	-1.3463754e-16	1.83	70
0	-0.26592743	0.9639744	0	-1.3374884e-16	-1.3463758e-16	1.84	70
0	-0.27555314	0.96126753	0	-1.337488e-16	-1.3463762e-16	1.85	70
0	-0.28515133	0.95846444	0	-1.3374875e-16	-1.3463765e-16	1.86	70
0	-0.29472113	0.9555655	0	-1.3374871e-16	-1.3463771e-16	1.87	70
0	-0.30426145	0.9525709	0	-1.3374865e-16	-1.3463774e-16	1.88	70
0	-0.3137715	0.9494813	0	-1.337486e-16	-1.3463778e-16	1.89	70
0	-0.32325011	0.94629663	0	-1.3374855e-16	-1.3463783e-16	1.9	70
0	-0.33269662	0.9430173	0	-1.337485e-16	-1.3463789e-16	1.91	70
0	-0.3421099	0.9396436	0	-1.3374845e-16	-1.3463793e-16	1.92	70
0	-0.35148895	0.93617606	0	-1.3374842e-16	-1.3463799e-16	1.93	70
0	-0.360833	0.93261486	0	-1.3374834e-16	-1.3463802e-16	1.94	70
0	-0.37014088	0.9289602	0	-1.3374832e-16	-1.3463808e-16	1.95	70
0	-0.37941194	0.92521274	0	-1.3374826e-16	-1.3463814e-16	1.96	70
0	-0.38864505	0.92137295	0	-1.3374821e-16	-1.3463818e-16	1.97	70
0	-0.3978394	0.91744065	0	-1.3374816e-16	-1.3463822e-16	1.98	70
0	-0.40699401	0.9134167	0	-1.3374809e-16	-1.3463827e-16	1.99	70
0	-0.41610804	0.9093014	0	-1.3374806e-16	-1.3463831e-16	2	70
0	-0.42518055	0.90509516	0	-1.33748e-16	-1.3463836e-16	2.01	70
0	-0.43421045	0.90079826	0	-1.3374796e-16	-1.346384e-16	2.02	70
0	-0.44319704	0.8964115	0	-1.337479e-16	-1.3463845e-16	2.03	70
0	-0.45213935	0.89193475	0	-1.3374785e-16	-1.346385e-16	2.04	70
0	-0.46103647	0.887369	0	-1.3374781e-16	-1.3463855e-16	2.05	70
0	-0.46988764	0.88271445	0	-1.3374776e-16	-1.3463859e-16	2.06	70
0	-0.47869182	0.8779715	0	-1.3374772e-16	-1.3463863e-16	2.07	70
0	-0.48744828	0.8731406	0	-1.3374767e-16	-1.3463868e-16	2.08	70
0	-0.4961558	0.8682225	0	-1.3374764e-16	-1.3463872e-16	2.09	70
0	-0.5048139	0.8632176	0	-1.337476e-16	-1.3463876e-16	2.1	70
0	-0.51342154	0.8581262	0	-1.3374756e-16	-1.3463881e-16	2.11	70
0	-0.5219779	0.85294896	0	-1.3374751e-16	-1.3463885e-16	2.12	70
0	-0.53048205	0.8476864	0	-1.3374747e-16	-1.3463886e-16	2.13	70
0	-0.5389332	0.8423389	0	-1.337474e-16	-1.346389e-16	2.14	70
0	-0.5473305	0.83690727	0	-1.3374739e-16	-1.3463897e-16	2.15	70
0	-0.5556732	0.83139175	0	-1.3374735e-16	-1.3463898e-16	2.16	70
0	-0.5639601	0.8257932	0	-1.337473e-16	-1.3463902e-16	2.17	70
0	-0.5721907	0.82011205	0	-1.3374728e-16	-1.3463904e-16	2.18	70
0	-0.58036417	0.8143486	0	-1.3374726e-16	-1.3463909e-16	2.19	70
0	-0.5884796	0.80850387	0	-1.3374722e-16	-1.346391e-16	2.2	70
0	-0.5965362	0.80257815	0	-1.3374719e-16	-1.3463913e-16	2.21	70
0	-0.6045331	0.7965722	0	-1.3374715e-16	-1.3463916e-16	2.22	70
0	-0.6124696	0.79048645	0	-1.3374714e-16	-1.3463918e-16	2.23	70
0	-0.6203449	0.7843216	0	-1.3374711e-16	-1.3463921e-16	2.24	70
0	-0.6281581	0.7780784	0	-1.337471e-16	-1.3463924e-16	2.25	70
0	-0.6359084	0.77175725	0	-1.3374707e-16	-1.3463924e-16	2.26	70
0	-0.6435953	0.76535887	0	-1.3374706e-16	-1.3463926e-16	2.27	70
0	-0.65121764	0.75888383	0	-1.3374703e-16	-1.3463928e-16	2.28	70
0	-0.6587751	0.75233305	0	-1.3374702e-16	-1.3463929e-16	2.29	70
0	-0.6662664	0.74570686	0	-1.3374702e-16	-1.3463931e-16	2.3	70
0	-0.6736911	0.7390061	0	-1.3374702e-16	-1.3463931e-16	2.31	70
0	-0.6810486	0.7322314	0	-1.3374699e-16	-1.3463931e-16	2.32	70
0	-0.6883378	0.7253835	0	-1.3374699e-16	-1.3463934e-16	2.33	70
0	-0.6955581	0.71846294	0	-1.3374699e-16	-1.3463935e-16	2.34	70
0	-0.7027089	0.71147054	0	-1.3374698e-16	-1.3463934e-16	2.35	70
0	-0.7097894	0.70440686	0	-1.3374697e-16	-1.3463933e-16	2.36	70
0	-0.71679896	0.6972728	0	-1.3374699e-16	-1.3463934e-16	2.37	70
0	-0.7237367	0.69006896	0	-1.3374697e-16	-1.3463931e-16	2.38	70
0	-0.7306021	0.6827961	0	-1.3374699e-16	-1.3463931e-16	2.39	70
0	-0.73739433	0.675455	0	-1.33747e-16	-1.3463931e-16	2.4	70
0	-0.7441128	0.66804624	0	-1.33747e-16	-1.346393e-16	2.41	70
0	-0.7507569	0.6605707	0	-1.3374703e-16	-1.3463931e-16	2.42	70
0	-0.7573258	0.653029	0	-1.3374703e-16	-1.3463928e-16	2.43	70
0	-0.763819	0.64542216	0	-1.3374705e-16	-1.3463926e-16	2.44	70
0	-0.77023566	0.63775074	0	-1.3374706e-16	-1.3463925e-16	2.45	70
0	-0.77657527	0.6300154	0	-1.337471e-16	-1.3463925e-16	2.46	70
0	-0.7828373	0.62221706	0	-1.337471e-16	-1.3463921e-16	2.47	70
0	-0.7890209	0.6143566	0	-1.3374712e-16	-1.3463917e-16	2.48	70
0	-0.79512554	0.6064347	0	-1.3374715e-16	-1.3463917e-16	2.49	70
0	-0.8011507	0.5984521	0	-1.3374719e-16	-1.3463913e-16	2.5	70
0	-0.8070955	0.59040964	0	-1.337472e-16	-1.346391e-16	2.51	70
0	-0.81295985	0.5823083	0	-1.3374724e-16	-1.3463909e-16	2.52	70
0	-0.81874263	0.5741486	0	-1.3374727e-16	-1.3463904e-16	2.53	70
0	-0.8244435	0.5659315	0	-1.3374732e-16	-1.3463904e-16	2.54	70
0	-0.8300618	0.5576579	0	-1.3374732e-16	-1.3463898e-16	2.55	70
0	-0.8355971	0.5493287	0	-1.3374738e-16	-1.3463894e-16	2.56	70
0	-0.84104896	0.5409442	0	-1.3374742e-16	-1.3463892e-16	2.57	70
0	-0.84641653	0.53250587	0	-1.3374746e-16	-1.3463888e-16	2.58	70
0	-0.85169935	0.5240143	0	-1.337475e-16	-1.3463886e-16	2.59	70
0	-0.8568972	0.51547027	0	-1.3374753e-16	-1.3463881e-16	2.6	70
0	-0.86200905	0.50687486	0	-1.3374756e-16	-1.3463876e-16	2.61	70
0	-0.8670347	0.4982288	0	-1.3374764e-16	-1.3463873e-16	2.62	70
0	-0.87197363	0.48953283	0	-1.3374765e-16	-1.3463868e-16	2.63	70
0	-0.87682533	0.48078802	0	-1.3374772e-16	-1.3463865e-16	2.64	70
0	-0.88158923	0.47199526	0	-1.3374775e-16	-1.3463859e-16	2.65	70
0	-0.88626504	0.46315527	0	-1.3374781e-16	-1.3463857e-16	2.66	70
0	-0.89085215	0.45426896	0	-1.3374784e-16	-1.3463851e-16	2.67	70
0	-0.89535016	0.44533738	0	-1.3374789e-16	-1.3463845e-16	2.68	70
0	-0.89975846	0.43636125	0	-1.3374796e-16	-1.3463843e-16	2.69	70
0	-0.9040768	0.42734158	0	-1.3374801e-16	-1.3463838e-16	2.7	70
0	-0.90830475	0.41827917	0	-1.3374804e-16	-1.3463832e-16	2.71	70
0	-0.91244185	0.40917504	0	-1.3374808e-16	-1.3463827e-16	2.72	70
0	-0.91648763	0.40003008	0	-1.3374814e-16	-1.3463823e-16	2.73	70
0	-0.9204418	0.39084518	0	-1.337482e-16	-1.3463818e-16	2.74	70
0	-0.92430377	0.38162118	0	-1.3374824e-16	-1.3463812e-16	2.75	70
0	-0.92807347	0.37235916	0	-1.3374828e-16	-1.3463808e-16	2.76	70
0	-0.9317501	0.3630599	0	-1.3374836e-16	-1.3463804e-16	2.77	70
0	-0.9353338	0.35372445	0	-1.3374838e-16	-1.3463799e-16	2.78	70
0	-0.9388238	0.34435362	0	-1.3374847e-16	-1.3463798e-16	2.79	70
0	-0.9422199	0.3349485	0	-1.337485e-16	-1.3463791e-16	2.8	70
0	-0.94552183	0.3255099	0	-1.3374855e-16	-1.3463786e-16	2.81	70
0	-0.9487291	0.31603882	0	-1.3374861e-16	-1.346378e-16	2.82	70
0	-0.95184153	0.30653623	0	-1.3374862e-16	-1.3463774e-16	2.83	70
0	-0.95485884	0.29700297	0	-1.3374869e-16	-1.3463771e-16	2.84	70
0	-0.95778066	0.28744015	0	-1.3374875e-16	-1.3463769e-16	2.85	70
0	-0.96060663	0.2778487	0	-1.3374879e-16	-1.3463763e-16	2.86	70
0	-0.96333647	0.26822942	0	-1.3374883e-16	-1.346376e-16	2.87	70
0	-0.9659701	0.2585835	0	-1.3374886e-16	-1.3463754e-16	2.88	70
0	-0.9685071	0.24891159	0	-1.3374894e-16	-1.3463753e-16	2.89	70
0	-0.97094727	0.23921502	0	-1.3374898e-16	-1.3463749e-16	2.9	70
0	-0.97329026	0.2294945	0	-1.3374899e-16	-1.3463741e-16	2.91	70
0	-0.97553605	0.21975112	0	-1.3374904e-16	-1.3463741e-16	2.92	70
0	-0.97768444	0.20998585	0	-1.3374907e-16	-1.3463734e-16	2.93	70
0	-0.9797349	0.20019957	0	-1.3374912e-16	-1.3463733e-16	2.94	70
0	-0.98168737	0.19039342	0	-1.3374915e-16	-1.3463729e-16	2.95	70
0	-0.9835416	0.18056822	0	-1.3374918e-16	-1.3463725e-16	2.96	70
0	-0.98529774	0.17072502	0	-1.3374922e-16	-1.3463722e-16	2.97	70
0	-0.9869553	0.16086479	0	-1.3374926e-16	-1.346372e-16	2.98	70
0	-0.98851424	0.15098853	0	-1.3374927e-16	-1.3463716e-16	2.99	70
0	-0.9899742	0.14109719	0	-1.337493e-16	-1.3463713e-16	3	70
0	-0.9913354	0.13119179	0	-1.3374935e-16	-1.3463712e-16	3.01	70
0	-0.9925974	0.12127332	0	-1.3374937e-16	-1.346371e-16	3.02	70
0	-0.99376017	0.11134274	0	-1.3374937e-16	-1.3463708e-16	3.03	70
0	-0.9948236	0.10140109	0	-1.3374939e-16	-1.3463704e-16	3.04	70
0	-0.9957875	0.09144932	0	-1.3374941e-16	-1.3463701e-16	3.05	70
0	-0.996652	0.081488416	0	-1.3374943e-16	-1.34637e-16	3.06	70
0	-0.99741685	0.0715194	0	-1.3374943e-16	-1.3463699e-16	3.07	70
0	-0.998082	0.06154325	0	-1.3374947e-16	-1.34637e-16	3.08	70
0	-0.99864745	0.05156097	0	-1.337495e-16	-1.34637e-16	3.09	70
0	-0.99911284	0.041573554	0	-1.3374947e-16	-1.3463696e-16	3.1	70
0	-0.9994786	0.03158198	0	-1.3374948e-16	-1.3463696e-16	3.11	70
0	-0.9997444	0.02158727	0	-1.337495e-16	-1.3463696e-16	3.12	70
0	-0.99991024	0.011590403	0	-1.3374951e-16	-1.3463696e-16	3.13	70
0	-0.99997616	0.0015923792	0	-1.337495e-16	-1.3463695e-16	3.14	70
0	-0.99994206	-0.008405804	0	-1.3374951e-16	-1.3463696e-16	3.15	70
0	-0.99980795	-0.018403145	0	-1.3374951e-16	-1.3463696e-16	3.16	70
0	-0.999574	-0.028398655	0	-1.3374948e-16	-1.3463696e-16	3.17	70
0	-0.99924016	-0.038391337	0	-1.337495e-16	-1.3463699e-16	3.18	70
0	-0.9988065	-0.048380177	0	-1.3374947e-16	-1.3463696e-16	3.19	70
0	-0.9982729	-0.058364216	0	-1.3374944e-16	-1.3463697e-16	3.2	70
0	-0.99763954	-0.06834242	0	-1.3374947e-16	-1.3463701e-16	3.21	70
0	-0.9969065	-0.07831382	0	-1.3374943e-16	-1.34637e-16	3.22	70
0	-0.9960737	-0.0882774	0	-1.3374941e-16	-1.34637e-16	3.23	70
0	-0.9951414	-0.09823218	0	-1.3374943e-16	-1.3463706e-16	3.24	70
0	-0.99410963	-0.10817718	0	-1.337494e-16	-1.3463708e-16	3.25	70
0	-0.9929784	-0.11811139	0	-1.3374936e-16	-1.3463708e-16	3.26	70
0	-0.9917481	-0.12803383	0	-1.3374935e-16	-1.3463712e-16	3.27	70
0	-0.99041855	-0.13794349	0	-1.3374935e-16	-1.3463714e-16	3.28	70
0	-0.98898995	-0.14783941	0	-1.337493e-16	-1.3463716e-16	3.29	70
0	-0.98746264	-0.15772061	0	-1.3374924e-16	-1.3463718e-16	3.3	70
0	-0.98583645	-0.16758604	0	-1.3374923e-16	-1.3463722e-16	3.31	70
0	-0.98411185	-0.17743477	0	-1.3374923e-16	-1.3463728e-16	3.32	70
0	-0.98228866	-0.18726581	0	-1.3374918e-16	-1.3463729e-16	3.33	70
0	-0.98036736	-0.19707814	0	-1.3374912e-16	-1.346373e-16	3.34	70
0	-0.9783481	-0.20687085	0	-1.3374907e-16	-1.3463734e-16	3.35	70
0	-0.976231	-0.21664296	0	-1.3374902e-16	-1.3463737e-16	3.36	70
0	-0.9740163	-0.22639334	0	-1.33749e-16	-1.3463741e-16	3.37	70
0	-0.9717041	-0.23612121	0	-1.3374899e-16	-1.3463749e-16	3.38	70
0	-0.96929485	-0.24582556	0	-1.3374892e-16	-1.3463749e-16	3.39	70
0	-0.9667886	-0.2555054	0	-1.3374888e-16	-1.3463753e-16	3.4	70
0	-0.9641859	-0.26515976	0	-1.3374883e-16	-1.3463757e-16	3.41	70
0	-0.9614866	-0.27478758	0	-1.337488e-16	-1.3463763e-16	3.42	70
0	-0.9586911	-0.284388	0	-1.3374873e-16	-1.3463763e-16	3.43	70
0	-0.9557999	-0.2939601	0	-1.337487e-16	-1.3463769e-16	3.44	70
0	-0.95281297	-0.30350286	0	-1.3374865e-16	-1.3463773e-16	3.45	70
0	-0.9497308	-0.3130153	0	-1.337486e-16	-1.3463779e-16	3.46	70
0	-0.94655365	-0.32249653	0	-1.3374857e-16	-1.3463786e-16	3.47	70
0	-0.9432819	-0.33194557	0	-1.337485e-16	-1.3463787e-16	3.48	70
0	-0.9399157	-0.34136146	0	-1.3374847e-16	-1.3463794e-16	3.49	70
0	-0.93645555	-0.35074332	0	-1.337484e-16	-1.3463796e-16	3.5	70
0	-0.9329018	-0.3600902	0	-1.3374838e-16	-1.3463804e-16	3.51	70
0	-0.92925465	-0.36940104	0	-1.3374832e-16	-1.3463808e-16	3.52	70
0	-0.92551464	-0.37867504	0	-1.3374824e-16	-1.346381e-16	3.53	70
0	-0.921682	-0.3879112	0	-1.337482e-16	-1.3463814e-16	3.54	70
0	-0.9177571	-0.39710873	0	-1.3374814e-16	-1.3463819e-16	3.55	70
0	-0.91374046	-0.40626654	0	-1.3374812e-16	-1.3463826e-16	3.56	70
0	-0.9096325	-0.41538382	0	-1.3374806e-16	-1.3463831e-16	3.57	70
0	-0.90543354	-0.42445955	0	-1.33748e-16	-1.3463834e-16	3.58	70
0	-0.9011438	-0.43349293	0	-1.3374797e-16	-1.346384e-16	3.59	70
0	-0.896764	-0.44248298	0	-1.3374792e-16	-1.3463845e-16	3.6	70
0	-0.8922945	-0.4514289	0	-1.3374788e-16	-1.3463851e-16	3.61	70
0	-0.88773584	-0.46032968	0	-1.3374781e-16	-1.3463853e-16	3.62	70
0	-0.8830883	-0.46918446	0	-1.3374777e-16	-1.3463857e-16	3.63	70
0	-0.8783524	-0.4779925	0	-1.3374772e-16	-1.3463863e-16	3.64	70
0	-0.87352854	-0.48675275	0	-1.3374768e-16	-1.3463868e-16	3.65	70
0	-0.86861736	-0.49546418	0	-1.3374763e-16	-1.3463872e-16	3.66	70
0	-0.86361915	-0.50412625	0	-1.3374757e-16	-1.3463875e-16	3.67	70
0	-0.8585348	-0.512738	0	-1.3374755e-16	-1.346388e-16	3.68	70
0	-0.85336435	-0.5212984	0	-1.337475e-16	-1.3463883e-16	3.69	70
0	-0.84810853	-0.5298068	0	-1.3374746e-16	-1.3463886e-16	3.7	70
0	-0.84276783	-0.5382622	0	-1.3374742e-16	-1.346389e-16	3.71	70
0	-0.8373429	-0.54666376	0	-1.3374742e-16	-1.3463897e-16	3.72	70
0	-0.831834	-0.55501086	0	-1.3374735e-16	-1.3463898e-16	3.73	70
0	-0.8262421	-0.5633022	0	-1.3374732e-16	-1.3463902e-16	3.74	70
0	-0.82056737	-0.5715375	0	-1.3374727e-16	-1.3463904e-16	3.75	70
0	-0.81481063	-0.5797154	0	-1.3374724e-16	-1.3463909e-16	3.76	70
0	-0.8089723	-0.5878355	0	-1.3374724e-16	-1.3463913e-16	3.77	70
0	-0.803053	-0.59589684	0	-1.3374718e-16	-1.3463912e-16	3.78	70
0	-0.79705346	-0.60389847	0	-1.3374716e-16	-1.3463917e-16	3.79	70
0	-0.7909741	-0.61183983	0	-1.3374714e-16	-1.3463918e-16	3.8	70
0	-0.7848155	-0.61972016	0	-1.3374711e-16	-1.3463921e-16	3.81	70
0	-0.7785783	-0.6275383	0	-1.337471e-16	-1.3463924e-16	3.82	70
0	-0.77226335	-0.6352936	0	-1.3374707e-16	-1.3463925e-16	3.83	70
0	-0.76587117	-0.6429855	0	-1.3374706e-16	-1.3463926e-16	3.84	70
0	-0.7594024	-0.65061307	0	-1.3374703e-16	-1.3463928e-16	3.85	70
0	-0.75285745	-0.65817565	0	-1.33747e-16	-1.3463928e-16	3.86	70
0	-0.7462373	-0.66567236	0	-1.3374702e-16	-1.3463931e-16	3.87	70
0	-0.7395424	-0.6731024	0	-1.3374699e-16	-1.3463931e-16	3.88	70
0	-0.73277366	-0.6804651	0	-1.3374698e-16	-1.3463931e-16	3.89	70
0	-0.7259314	-0.6877598	0	-1.3374698e-16	-1.3463931e-16	3.9	70
0	-0.7190166	-0.6949857	0	-1.3374698e-16	-1.3463933e-16	3.91	70
0	-0.7120299	-0.70214206	0	-1.3374698e-16	-1.3463933e-16	3.92	70
0	-0.7049719	-0.70922816	0	-1.3374698e-16	-1.3463933e-16	3.93	70
0	-0.6978435	-0.7162434	0	-1.3374699e-16	-1.3463933e-16	3.94	70
0	-0.69064516	-0.7231869	0	-1.3374698e-16	-1.3463931e-16	3.95	70
0	-0.68337774	-0.730058	0	-1.33747e-16	-1.3463933e-16	3.96	70
