# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Length (nm)
9.531009546241747e-08	0.97852004	0.015285178	-0.00972147	2.5368362e-18	-0	65
9.532011759737218e-08	0.97710913	0.03433571	-0.009792497	2.7099793e-18	-0	65
9.533006333687397e-08	0.9790882	0.032892585	0.008179998	1.9968661e-18	-0	65
9.534001712912165e-08	0.9803941	0.029789409	0.00588128	3.282671e-18	-0	65
9.535010844281768e-08	0.9831236	0.023606556	0.0014038251	1.0225994e-18	-0	65
9.536018841667494e-08	0.97897995	0.023498354	-0.002637343	5.5844054e-19	-0	65
9.537014061856119e-08	0.9742459	0.016519858	-0.003468613	1.9574632e-18	-0	65
9.538006730014757e-08	0.9744167	0.018631052	-0.004695109	2.9836183e-18	-0	65
9.539009792973168e-08	0.9781942	0.02156856	-0.016873308	2.0514584e-18	-0	65
9.540009748019326e-08	0.98044366	0.035018567	-0.0063414117	2.337478e-18	-0	65
9.541007756336128e-08	0.9801295	0.047240693	0.001980114	3.5510934e-18	-0	65
9.542003728497942e-08	0.98014826	0.041532125	0.009139365	3.8585608e-19	-0	65
9.543009903786537e-08	0.97484994	0.026924666	0.010029999	2.2159257e-18	-0	65
9.544010226289609e-08	0.97612405	0.020185161	0.005758512	2.1508824e-18	-0	65
9.545011187202097e-08	0.97587067	-0.0036755705	0.011613022	1.9016934e-18	-0	65
9.546009519089952e-08	0.97686124	-0.027922682	0.011777815	2.9502211e-18	-0	65
9.547002204628105e-08	0.978673	-0.042324584	0.013390162	1.5999728e-18	-0	65
9.548015458822071e-08	0.9799137	-0.053100225	0.0107943555	1.668124e-18	-0	65
9.54900217104535e-08	0.9793206	-0.056624573	0.0056957547	2.397748e-18	-0	65
9.55001814466311e-08	0.9771196	-0.06561351	0.020640157	3.3803249e-18	-0	65
9.55100740293092e-08	0.9754008	-0.083738916	0.013648654	1.8461724e-18	-0	65
9.552018363663086e-08	0.9692876	-0.11119786	0.011395669	2.432866e-18	-0	65
9.553008341996557e-08	0.96986383	-0.10932643	0.004912101	2.4390407e-18	-0	65
9.554000353212881e-08	0.9710183	-0.10309225	0.0019204066	3.2975206e-18	-0	65
9.555004430232356e-08	0.96851087	-0.10288308	-0.008461867	2.7769535e-18	-0	65
9.556017330542486e-08	0.97023785	-0.08892619	-0.0015792935	1.9279452e-18	-0	65
9.557009186106414e-08	0.9726485	-0.096926704	-1.2033413e-05	2.051554e-18	-0	65
9.558009187980707e-08	0.97392154	-0.10943977	-0.005441996	2.3847692e-18	-0	65
9.559009454619437e-08	0.972993	-0.11091734	0.00086966157	2.1482515e-18	-0	65
9.56000433947046e-08	0.9677692	-0.11346376	0.005578112	3.1967119e-18	-0	65
9.561010918054525e-08	0.96731275	-0.115191504	0.0059912126	1.4411184e-18	-0	65
9.562002495756592e-08	0.97194207	-0.101645455	0.0024848965	2.9018013e-18	-0	65
9.563015430663417e-08	0.9718691	-0.10421563	-0.0018746824	2.615931e-18	-0	65
9.56400471400496e-08	0.97705674	-0.09012078	-0.0072226743	3.0844481e-18	-0	65
9.565003289083232e-08	0.97751236	-0.091244556	-0.00038104883	2.5634656e-18	-0	65
9.566014618829054e-08	0.9746904	-0.10601216	0.009937181	2.9039979e-18	-0	65
9.567004813440083e-08	0.9747998	-0.09630101	0.005690658	3.349726e-18	-0	65
9.568015598150076e-08	0.97322565	-0.089163974	-0.007125912	2.861765e-18	-0	65
9.569014564982809e-08	0.97284365	-0.06623205	-0.0074627143	2.6700776e-18	-0	65
9.570009375318929e-08	0.9753699	-0.04969383	-0.011246967	1.3083222e-18	-0	65
9.571009530273256e-08	0.97464085	-0.048540697	-0.0065201134	2.9563017e-18	-0	65
9.572019317122558e-08	0.9784619	-0.05247522	0.0074751372	2.7328854e-18	-0	65
9.573006724036004e-08	0.9754521	-0.06383475	0.00068650243	3.101925e-18	-0	65
9.574006779302212e-08	0.9739403	-0.057793174	-0.005752972	2.3040936e-18	-0	65
9.575016067685596e-08	0.9711671	-0.05399784	-0.0059272046	3.6170424e-18	-0	65
9.576004731575718e-08	0.9756378	-0.03956316	-0.0008753948	2.2774718e-18	-0	65
9.577013112120351e-08	0.97601473	-0.034823257	0.005430136	1.9857937e-18	-0	65
9.578019742602304e-08	0.9758811	-0.051902603	0.016639732	1.803736e-18	-0	65
9.57900932501666e-08	0.9714285	-0.06648263	0.012761786	2.4606237e-18	-0	65
9.580000413963691e-08	0.9709033	-0.07552055	0.0035900336	1.9637452e-18	-0	65
9.581010298596742e-08	0.97487026	-0.07846273	-0.008013748	2.7324222e-18	-0	65
9.582008124412696e-08	0.97557986	-0.079127036	-0.011530869	1.3165224e-18	-0	65
9.583006044286965e-08	0.9808823	-0.04708124	-0.012324354	2.1136543e-18	-0	65
9.584015930180259e-08	0.9792127	-0.035123102	-0.011844968	3.1734094e-18	-0	65
9.585005878513185e-08	0.9776542	-0.029202923	-0.00032231593	3.2591528e-18	-0	65
9.586019795268732e-08	0.97804844	-0.015190188	-0.013364863	1.9997275e-18	-0	65
9.587018766732301e-08	0.9785601	-0.0002880023	-0.014143499	2.6703543e-18	-0	65
9.588006077448389e-08	0.97967374	0.015418128	-0.015974423	2.5272332e-18	-0	65
9.589008852620104e-08	0.97839326	0.03887427	-0.008901386	1.0793206e-18	-0	65
9.59001411763737e-08	0.9786897	0.030871123	0.0001316801	1.938055e-18	-0	65
9.591006258859301e-08	0.9765218	0.043845065	0.001021545	1.5449543e-18	-0	65
9.592012995689737e-08	0.97789556	0.037497524	-0.0030067414	2.6763445e-18	-0	65
9.593002633585756e-08	0.9758395	0.0397913	-0.009213753	2.7556782e-18	-0	65
9.594018432095954e-08	0.97675765	0.050551303	-0.0069800536	1.2820217e-18	-0	65
9.595002536552159e-08	0.9776063	0.080623195	-0.013137008	3.958394e-18	-0	65
9.596003818550969e-08	0.979556	0.083831154	0.0059983064	3.0675522e-18	-0	65
9.597016626917143e-08	0.9806661	0.05263984	0.0060794954	3.3211326e-18	-0	65
9.598014206950054e-08	0.9773987	0.055982105	0.005626894	1.3610444e-18	-0	65
9.599006407023096e-08	0.97328156	0.038626045	0.015930636	2.3400747e-18	-0	65
9.600010169214419e-08	0.97230446	0.024059149	0.024727613	2.7049724e-18	-0	65
9.601000978672464e-08	0.97162896	-0.03270551	0.03821962	1.1972563e-18	-0	65
9.602016269438673e-08	0.9732861	-0.08682497	0.042226557	3.417689e-18	-0	65
9.603009227655844e-08	0.97377396	-0.13011897	0.03055099	4.5795064e-18	-0	65
9.604007922866699e-08	0.9692895	-0.17165644	0.029067993	1.7398065e-18	-0	65
9.605010102172761e-08	0.96184534	-0.2086056	0.023038687	2.2217616e-18	-0	65
9.606006785533493e-08	0.9574811	-0.22724643	0.012904029	3.5611792e-18	-0	65
9.607000321028404e-08	0.95319086	-0.23451476	0.004795146	2.7211914e-18	-0	65
9.60801471361393e-08	0.9533591	-0.22417946	0.002560201	2.59932e-18	-0	65
9.609000729235241e-08	0.9524443	-0.22163361	0.0041242745	3.3812465e-18	-0	65
9.610007077164023e-08	0.9516542	-0.2281932	0.012459332	3.6094522e-18	-0	65
9.611003834928633e-08	0.94612676	-0.25984007	0.0112008555	1.996257e-18	-0	65
9.612015459980305e-08	0.94212437	-0.26836604	0.016462483	2.4406735e-18	-0	65
9.613008391481457e-08	0.93786997	-0.27491102	0.01499412	2.6369687e-18	-0	65
9.614004203248001e-08	0.9360555	-0.27685833	-0.0016201338	3.8864283e-18	-0	65
9.615001652632558e-08	0.9380136	-0.27959892	-0.006569828	2.8406e-18	-0	65
9.616014320521391e-08	0.9408086	-0.27236593	-0.013886867	1.6250754e-18	-0	65
9.617010134858326e-08	0.9468329	-0.24717048	-0.018940462	2.4182085e-18	-0	65
9.61800854646574e-08	0.95234686	-0.21849506	-0.021544978	1.4353701e-18	-0	65
9.61900005686428e-08	0.9554489	-0.1951813	-0.006749839	2.8148017e-18	-0	65
9.620019115472979e-08	0.9538989	-0.18137798	-0.0027694544	1.836156e-18	-0	65
9.621015423300217e-08	0.95884037	-0.1764013	-0.008567609	2.2334313e-18	-0	65
9.6220178355219e-08	0.9643327	-0.17712617	-0.0042339372	2.0972124e-18	-0	65
9.623015292225087e-08	0.9664704	-0.17336234	-0.006411464	1.8465231e-18	-0	65
9.624014596910146e-08	0.9712416	-0.1589659	-0.013775541	4.79049e-19	-0	65
9.625019985098813e-08	0.9701743	-0.15050575	-0.005650336	3.7147374e-18	-0	65
9.626003380250105e-08	0.9713369	-0.14010945	-0.006104884	3.5375247e-18	-0	65
9.627016259298286e-08	0.9667176	-0.1231153	-0.00824338	2.1408584e-18	-0	65
9.628000864295709e-08	0.9647337	-0.111332245	-0.0009228245	1.9692925e-18	-0	65
9.629003735698016e-08	0.9661538	-0.12377007	-0.005252266	1.2618308e-18	-0	65
9.630001659907138e-08	0.97178096	-0.118492834	0.0031886015	4.9040383e-18	-0	65
9.631019000123777e-08	0.97559077	-0.11824554	0.007944154	2.6795337e-18	-0	65
9.632012128940788e-08	0.9774235	-0.12070972	0.004578057	2.4177267e-18	-0	65
9.633006801548204e-08	0.9733807	-0.13857473	0.015379837	2.3283885e-18	-0	65
9.63400186610176e-08	0.97005254	-0.14642677	0.0023667768	2.3971425e-18	-0	65
9.63501661697805e-08	0.9683635	-0.15359783	-0.0028423937	2.5628289e-18	-0	65
9.636004750350142e-08	0.96942556	-0.14099535	-0.0026126965	4.0246154e-18	-0	65
9.637007632482396e-08	0.9691603	-0.13766731	-0.011069227	3.069342e-18	-0	65
9.638007030314853e-08	0.9644738	-0.14129196	0.0024221493	1.6630448e-18	-0	65
9.639006023387642e-08	0.96218354	-0.15856385	0.0136061115	1.0410303e-18	-0	65
9.640018002439887e-08	0.958783	-0.18531598	0.001780575	3.383786e-18	-0	65
9.641011194549532e-08	0.9587193	-0.18458812	-5.5014325e-06	2.9279782e-18	-0	65
9.642005671051784e-08	0.96326417	-0.17064667	-0.010318851	3.6805265e-18	-0	65
9.643003306770905e-08	0.967775	-0.15820105	-0.013036252	2.1717809e-18	-0	65
9.644004435295372e-08	0.96978825	-0.13772978	-0.015713722	2.3255916e-18	-0	65
9.645008232967539e-08	0.97230387	-0.13209035	-0.011566896	2.7048008e-18	-0	65
9.646007914329276e-08	0.97192025	-0.12013002	-0.020314347	2.6420401e-18	-0	65
9.64700465412313e-08	0.9748471	-0.09124377	-0.028971776	3.3559818e-18	-0	65
9.64800135458232e-08	0.97924584	-0.053297788	-0.011524858	3.489779e-18	-0	65
9.649001925780024e-08	0.97986007	-0.021731148	-0.023955015	2.961844e-18	-0	65
9.65001517954671e-08	0.9825515	0.0037539494	-0.014616519	2.5647424e-18	-0	65
9.651011218239661e-08	0.98283005	0.019225968	-0.013174586	2.586589e-18	-0	65
9.652015437709038e-08	0.9807371	0.012089382	0.001736529	2.407644e-18	-0	65
9.653014743931284e-08	0.98045695	0.010733662	-0.0034383102	1.904959e-18	-0	65
9.65401964325042e-08	0.97979254	0.006235746	0.0043298854	2.6547156e-18	-0	65
9.655018064745621e-08	0.9758974	0.0014097788	0.0045448067	3.3219098e-18	-0	65
9.656014046287218e-08	0.9717512	0.0059784804	0.0011016777	2.5419645e-18	-0	65
9.657000250281904e-08	0.9723719	0.005001728	0.010654462	2.2101747e-18	-0	65
9.658007204739993e-08	0.9756175	0.0012916889	-0.0003606772	2.5294002e-18	-0	65
9.659017363886482e-08	0.97712207	-0.0035308003	-0.013854358	2.470761e-18	-0	65
9.6600106032502e-08	0.9805375	0.014431606	-0.016394852	4.0743207e-18	-0	65
9.661014921444896e-08	0.98061943	0.0327689	-0.020846969	2.3739734e-18	-0	65
9.662018040242917e-08	0.98063207	0.048320565	-0.018698135	1.3362659e-18	-0	65
9.663000038855891e-08	0.9766733	0.07723603	-0.020067338	1.9216684e-18	-0	65
9.664008614864335e-08	0.97512245	0.09894221	-0.019622497	2.4191273e-18	-0	65
9.665004182655358e-08	0.9698987	0.1308077	-0.008381966	2.5321392e-18	-0	65
9.666009264413445e-08	0.96776915	0.13249303	0.008640384	2.7920754e-18	-0	65
9.66700556120992e-08	0.9706308	0.11923212	0.003299927	3.5298266e-18	-0	65
9.668008051472768e-08	0.9719986	0.109212525	0.008557126	1.7991031e-18	-0	65
9.669005777444675e-08	0.9749729	0.08259195	0.023209233	2.6055079e-18	-0	65
9.670018240617703e-08	0.9764366	0.059918642	0.013183657	2.2432524e-18	-0	65
9.671019725185724e-08	0.98072344	0.026322829	0.016658679	2.2311807e-18	-0	65
9.67201664642277e-08	0.9824386	-0.004885375	0.020886697	2.6407753e-18	-0	65
9.673003324811847e-08	0.9789784	-0.026954181	0.022981215	2.9478562e-18	-0	65
9.674006668045355e-08	0.9761664	-0.072644316	0.026564246	8.334701e-19	-0	65
9.675015721843332e-08	0.9689623	-0.12268487	0.034918956	3.13049e-18	-0	65
9.676011540038148e-08	0.9620792	-0.15661345	0.029014425	1.5830886e-18	-0	65
9.677007220914074e-08	0.95822763	-0.178284	0.014681112	3.5998532e-18	-0	65
9.678008468800881e-08	0.9563245	-0.19284189	0.017486358	2.3699624e-18	-0	65
9.679019219545233e-08	0.9564534	-0.21621752	0.0171128	1.9840887e-18	-0	65
9.680015669780799e-08	0.95026815	-0.25030118	0.01723781	2.6438634e-18	-0	65
9.681000460034959e-08	0.94287217	-0.27340826	0.0034195527	1.9125303e-18	-0	65
9.682002845155643e-08	0.9426268	-0.26674446	-0.00062010565	2.0601438e-18	-0	65
9.683004158040507e-08	0.94161165	-0.26311216	-0.013014558	1.6429828e-18	-0	65
9.684005024924716e-08	0.944725	-0.24115299	-0.016468443	2.1849703e-18	-0	65
9.685016641602206e-08	0.950072	-0.23020785	-0.016194835	2.3023871e-18	-0	65
9.686008368212548e-08	0.9597107	-0.19471559	-0.014269128	2.4180303e-18	-0	65
9.687010547003463e-08	0.963602	-0.17932093	-0.014158115	2.4586281e-18	-0	65
9.688012856556048e-08	0.9650228	-0.17306286	-0.01403764	2.9924326e-18	-0	65
9.689005921523329e-08	0.9648195	-0.1507647	-0.02778566	2.0555492e-18	-0	65
9.690009877195528e-08	0.9707812	-0.11160757	-0.032595757	2.7960324e-18	-0	65
9.691006150394208e-08	0.976219	-0.073174715	-0.03146533	2.1021571e-18	-0	65
9.692002434679267e-08	0.97973025	-0.027731275	-0.029020451	3.4489552e-18	-0	65
9.693007331341868e-08	0.98082966	0.0074696126	-0.02585555	2.0286108e-18	-0	65
9.69400145102994e-08	0.979156	0.050560128	-0.020201938	5.9148553e-19	-0	65
9.695004695320667e-08	0.9755894	0.072050065	-0.025128918	2.1187605e-18	-0	65
9.696003348747861e-08	0.97334397	0.10679286	-0.028026963	1.9921346e-18	-0	65
9.697000528054481e-08	0.967304	0.14562304	-0.026683284	1.6956048e-18	-0	65
9.698013280908328e-08	0.9637136	0.15633732	-0.009124125	1.943709e-18	-0	65
9.699001673257389e-08	0.96372056	0.1502703	0.0017795642	1.3580695e-18	-0	65
9.700007333650742e-08	0.96584517	0.1484066	0.0077757	3.5082343e-18	-0	65
9.701016899074325e-08	0.9693852	0.14327051	0.0016094369	1.2364571e-18	-0	65
9.70200832907111e-08	0.9705861	0.15673065	-0.00069223106	2.358859e-18	-0	65
9.703015909258925e-08	0.9738752	0.14068617	-0.0027861057	1.4157218e-18	-0	65
9.704020155649467e-08	0.9719315	0.14652266	-0.0050222315	1.1123248e-18	-0	65
9.705007060285292e-08	0.9680508	0.15146792	-0.0038773906	2.498966e-18	-0	65
9.706018670209502e-08	0.96591145	0.16584057	-0.0012950121	2.2394488e-18	-0	65
9.707018761393862e-08	0.96168685	0.18390316	-0.011515718	2.4040908e-18	-0	65
9.7080163986863e-08	0.9592848	0.19803037	-0.011806514	2.572694e-18	-0	65
9.709004048757485e-08	0.957024	0.20648345	-0.0034269707	3.3068328e-18	-0	65
9.710016683146268e-08	0.9570024	0.20038097	-0.003300221	1.511592e-18	-0	65
9.71101522818703e-08	0.95616484	0.21082604	-0.0068181795	2.6177229e-18	-0	65
9.712018230374491e-08	0.94768006	0.23694947	-0.019863905	2.597763e-18	-0	65
9.713016700771498e-08	0.9386955	0.2725938	-0.026629409	2.6173523e-18	-0	65
9.7140007039036e-08	0.9298534	0.30951005	-0.021047678	2.178215e-18	-0	65
9.71501858132707e-08	0.919402	0.3372156	-0.02094824	1.473841e-18	-0	65
9.716015796236685e-08	0.912825	0.3507623	-0.008230324	3.3227595e-18	-0	65
9.717007582792228e-08	0.9179491	0.35019308	0.0014245885	1.7072981e-18	-0	65
9.718005217036588e-08	0.9194619	0.3541057	0.00015716859	1.6177343e-18	-0	65
9.719006410296602e-08	0.9154986	0.36420438	-0.010548145	1.9170591e-18	-0	65
9.720018398539938e-08	0.9080411	0.38082477	-0.009570293	3.2100315e-18	-0	65
9.721009455309308e-08	0.8998449	0.39975286	-5.916999e-05	1.6940405e-18	-0	65
9.722002020002612e-08	0.8986972	0.39675093	-0.0016716445	2.882604e-18	-0	65
9.72301087927854e-08	0.89702696	0.3989171	-0.0015202336	3.2033469e-18	-0	65
9.724003244045523e-08	0.9003471	0.38655218	0.0074673425	2.303842e-18	-0	65
9.725015420108654e-08	0.9067087	0.37288177	0.02204685	1.4334048e-18	-0	65
9.726003280938099e-08	0.91782683	0.34748918	0.028356714	2.6317128e-18	-0	65
9.727012541932125e-08	0.93328655	0.30424723	0.022068651	2.7696007e-18	-0	65
9.728006922569094e-08	0.94069386	0.28162056	0.011294524	1.5280228e-18	-0	65
9.729005065364474e-08	0.94510263	0.2675128	0.0043323888	1.9874309e-18	-0	65
9.730007754009624e-08	0.9414487	0.27692193	0.013032838	3.2283943e-18	-0	65
9.731015922650776e-08	0.94695663	0.24897423	0.015175085	3.793723e-18	-0	65
9.732014103756775e-08	0.94800204	0.24720988	0.00894145	1.9295615e-18	-0	65
9.733008076702622e-08	0.9507654	0.23078486	0.008420212	1.1314659e-18	-0	65
9.734019182975802e-08	0.9566347	0.21512765	0.009547133	2.8066648e-18	-0	65
9.735014582365975e-08	0.9637871	0.1955843	0.022390168	2.663573e-18	-0	65
9.736010077809476e-08	0.96946645	0.16049206	0.017766502	3.2163574e-18	-0	65
9.737011473520324e-08	0.97464186	0.13087869	0.030977406	2.5333358e-18	-0	65
9.738002862523726e-08	0.97698045	0.09110352	0.025868895	3.316449e-18	-0	65
9.739013673858068e-08	0.97769463	0.05610877	0.02343236	2.6602985e-18	-0	65
9.740002580129773e-08	0.97482777	0.04507278	0.015659744	2.667277e-18	-0	65
9.741009183922213e-08	0.97722733	0.035617672	0.017183682	2.6502319e-18	-0	65
9.742004455638112e-08	0.97834694	0.010678634	0.016753081	1.836904e-18	-0	65
9.743018846725017e-08	0.9819902	-0.0069893263	-8.401504e-05	2.847275e-18	-0	65
9.744013401328444e-08	0.9832028	-0.011922208	0.0019615637	2.9739544e-18	-0	65
9.745004394896993e-08	0.97873366	-0.020895652	0.0052172127	2.3490525e-18	-0	65
9.746010361496408e-08	0.9750559	-0.0148129035	0.0031763872	1.2232244e-18	-0	65
9.747006649258672e-08	0.97404957	-0.005310795	0.0018539379	1.6132351e-18	-0	65
9.748000080062243e-08	0.97860944	-0.0030371153	-0.0032672393	2.7604407e-18	-0	65
9.74901546520759e-08	0.9833213	-0.0052802013	0.0066009406	1.492521e-18	-0	65
9.75001508585571e-08	0.9826409	-0.020725654	0.009927538	4.7400845e-18	-0	65
9.751002696528211e-08	0.98140574	-0.040277172	0.016866302	2.6793333e-18	-0	65
9.752017361064812e-08	0.9758703	-0.053588007	0.02227236	2.0685345e-18	-0	65
9.753015618166265e-08	0.97474426	-0.06360358	0.011853872	3.922671e-18	-0	65
9.754014701299097e-08	0.97720534	-0.07558806	0.0010189264	2.559123e-18	-0	65
9.75501879819981e-08	0.9791088	-0.079206645	-0.010787141	1.9533314e-18	-0	65
9.75601089933039e-08	0.9820622	-0.06235676	-0.0105927605	3.3915605e-18	-0	65
9.757005446394568e-08	0.9847933	-0.040286217	-0.013380212	1.582393e-18	-0	65
9.758009232559668e-08	0.9833059	-0.017162887	-0.023071636	2.882354e-18	-0	65
9.759002735052238e-08	0.9838942	-0.0013307113	-0.019084547	1.9422838e-18	-0	65
9.760013915989495e-08	0.9827067	0.01916318	-0.018121455	3.0987848e-18	-0	65
9.761000903783038e-08	0.97853494	0.03624543	-0.012286225	2.2816528e-18	-0	65
9.762001177038368e-08	0.9765958	0.05244318	-0.013951157	3.4674431e-18	-0	65
9.763019056472147e-08	0.9754447	0.08080224	-0.009208751	2.2411538e-18	-0	65
9.764012582605945e-08	0.9744633	0.099603556	-0.0039585438	2.8529836e-18	-0	65
9.765000125317658e-08	0.97659045	0.09778754	-0.0065948344	2.3009023e-18	-0	65
9.766006395309125e-08	0.9755839	0.109680414	-0.011638423	3.204035e-18	-0	65
9.767009187521647e-08	0.9720024	0.11502678	-0.009453867	2.0747338e-18	-0	65
9.768014467116292e-08	0.9689384	0.12278143	-0.0039930386	1.6873929e-18	-0	65
9.769014981672776e-08	0.9702936	0.13830148	0.0023116674	3.2173535e-18	-0	65
9.770008904024975e-08	0.9711244	0.14418884	0.011249456	3.6313006e-18	-0	65
9.77100315953603e-08	0.9753454	0.122308545	0.0115162665	2.9784443e-18	-0	65
9.772000379139911e-08	0.9733984	0.09568133	0.0074399435	3.444222e-18	-0	65
9.773017698327708e-08	0.9733612	0.08632453	0.008143908	1.7775197e-18	-0	65
9.774001081831777e-08	0.9725306	0.07742327	0.002035774	2.522633e-18	-0	65
9.775011292974274e-08	0.9724182	0.0724118	0.0059629222	2.2572218e-18	-0	65
9.776001977232787e-08	0.97494537	0.06982269	0.0033980869	2.8408066e-18	-0	65
9.777002626601797e-08	0.9783117	0.06270987	0.0042746565	8.5285506e-19	-0	65
9.77801174430576e-08	0.97771186	0.06263714	-0.000649826	4.2213823e-18	-0	65
9.779000261327086e-08	0.9751842	0.05990585	-1.2554878e-05	2.1971025e-18	-0	65
9.780011223376414e-08	0.9701625	0.057217486	0.0073053055	1.599336e-18	-0	65
9.78100314346288e-08	0.96969384	0.046823673	0.014810285	2.7114474e-18	-0	65
9.782014709815438e-08	0.96571845	0.023756072	0.015083064	9.64369e-19	-0	65
9.783015285415985e-08	0.9714693	0.0068113143	0.01611566	4.945413e-18	-0	65
9.784010949585149e-08	0.9763496	-0.013967901	0.020025406	3.0041961e-18	-0	65
9.785010334991966e-08	0.977468	-0.022593005	0.0016849163	3.7493363e-18	-0	65
9.786007297860414e-08	0.97905725	-0.031193059	-0.00421469	1.5883037e-18	-0	65
9.78701975129432e-08	0.9767584	-0.039016437	-0.0020330441	2.5593725e-18	-0	65
9.788012854922688e-08	0.97613245	-0.045761056	-0.0031902667	7.262811e-19	-0	65
9.789005828143085e-08	0.9768093	-0.045930568	0.0065483283	1.3676258e-18	-0	65
9.790016635662116e-08	0.97883826	-0.0744678	0.01695099	2.173364e-18	-0	65
9.791014401316157e-08	0.9778975	-0.090199694	0.013175839	3.4813335e-18	-0	65
9.792016182222785e-08	0.9758863	-0.10594222	0.013554117	1.8020144e-18	-0	65
9.793006776605017e-08	0.97314036	-0.12899232	0.019039262	2.4269136e-18	-0	65
9.794014743508776e-08	0.96602285	-0.14997308	0.015714878	5.6356927e-19	-0	65
9.795011654144356e-08	0.9605228	-0.16710408	0.017537136	3.8117314e-18	-0	65
9.796012764964324e-08	0.95943964	-0.18617225	0.01358714	2.7391157e-18	-0	65
9.797010004374989e-08	0.95495063	-0.20330034	0.017561523	1.7772236e-18	-0	65
9.798014137469558e-08	0.95071894	-0.2340064	0.024994055	2.7679184e-18	-0	65
9.799006125770683e-08	0.9440293	-0.26424193	0.026582647	3.471331e-18	-0	65
9.800014828283421e-08	0.9288953	-0.3119301	0.03260552	1.0939524e-18	-0	65
9.801018112725991e-08	0.9180859	-0.34711644	0.021302473	3.109323e-18	-0	65
9.802015368857116e-08	0.9156515	-0.35007536	0.003004602	2.9366177e-18	-0	65
9.803014583426703e-08	0.9118019	-0.3498628	-0.00259003	1.646952e-18	-0	65
