# t (s)	mx ()	my ()	mz ()	E_total (J)	E_Zeeman (J)	Roundness ()	Size (nm)	Temp (K)	alpha ()	Cell_size (m)
4.6470005021302505e-08	0.8150088	-0.5365721	0.02499147	7.359785e-18	-0	0.49	100	300	0.009999999	2e-09
4.648002547384393e-08	0.79705614	-0.5580478	0.012536603	6.6394748e-18	-0	0.49	100	300	0.009999999	2e-09
4.649002107284917e-08	0.78794926	-0.5688662	0.0031156435	6.8220915e-18	-0	0.49	100	300	0.009999999	2e-09
4.650003753632593e-08	0.7868645	-0.5657998	0.0009870948	7.312529e-18	-0	0.49	100	300	0.009999999	2e-09
4.65100428170877e-08	0.7803716	-0.56508315	0.0034870878	7.1898506e-18	-0	0.49	100	300	0.009999999	2e-09
4.652001460667291e-08	0.77040786	-0.56922305	0.008499948	6.7464007e-18	-0	0.49	100	300	0.009999999	2e-09
4.6530024891373046e-08	0.7578721	-0.57711184	0.012426119	6.5751044e-18	-0	0.49	100	300	0.009999999	2e-09
4.654001284531493e-08	0.7428057	-0.58998173	0.011711338	6.5231037e-18	-0	0.49	100	300	0.009999999	2e-09
4.655002393834128e-08	0.7365281	-0.602821	0.0062109297	6.2433396e-18	-0	0.49	100	300	0.009999999	2e-09
4.6560019530460283e-08	0.7367794	-0.6118526	0.005105042	6.3114385e-18	-0	0.49	100	300	0.009999999	2e-09
4.6570010871288956e-08	0.7377209	-0.618729	0.0040257615	6.8595367e-18	-0	0.49	100	300	0.009999999	2e-09
4.6580047933037784e-08	0.7425992	-0.6196112	0.0042730384	6.5441054e-18	-0	0.49	100	300	0.009999999	2e-09
4.6590012054426135e-08	0.7408649	-0.624742	0.005448758	6.7459375e-18	-0	0.49	100	300	0.009999999	2e-09
4.660002339709653e-08	0.73960596	-0.6253116	0.0002023055	7.016582e-18	-0	0.49	100	300	0.009999999	2e-09
4.661001152177863e-08	0.73618716	-0.62616444	0.00076091883	6.257676e-18	-0	0.49	100	300	0.009999999	2e-09
4.662000732395993e-08	0.7309101	-0.6294219	0.00094412395	5.9695482e-18	-0	0.49	100	300	0.009999999	2e-09
4.663003004663855e-08	0.72271496	-0.6359097	0.0024637515	6.2398804e-18	-0	0.49	100	300	0.009999999	2e-09
4.6640024702260895e-08	0.7144313	-0.6400852	0.0049423925	6.5053532e-18	-0	0.49	100	300	0.009999999	2e-09
4.6650003704105655e-08	0.71107316	-0.64159405	0.006738762	7.238415e-18	-0	0.49	100	300	0.009999999	2e-09
4.6660024520291487e-08	0.7076796	-0.6428093	0.004855134	6.4530676e-18	-0	0.49	100	300	0.009999999	2e-09
4.6670042270554844e-08	0.7079158	-0.6415429	0.0012898212	5.994938e-18	-0	0.49	100	300	0.009999999	2e-09
4.668004177080487e-08	0.71021694	-0.64062893	0.00022912865	5.7192943e-18	-0	0.49	100	300	0.009999999	2e-09
4.6690040214151584e-08	0.711066	-0.64649236	0.002133854	5.859149e-18	-0	0.49	100	300	0.009999999	2e-09
4.670001749748692e-08	0.706968	-0.65564585	0.0020891533	6.2850386e-18	-0	0.49	100	300	0.009999999	2e-09
4.671003130231313e-08	0.7025354	-0.6647305	0.0038684306	6.3375688e-18	-0	0.49	100	300	0.009999999	2e-09
4.6720045922601106e-08	0.6984219	-0.6701023	0.003104156	6.2225505e-18	-0	0.49	100	300	0.009999999	2e-09
4.6730044727125444e-08	0.69909483	-0.6676366	-0.0011830531	6.854905e-18	-0	0.49	100	300	0.009999999	2e-09
4.674000987066459e-08	0.7057457	-0.6567147	-0.006836289	7.276839e-18	-0	0.49	100	300	0.009999999	2e-09
4.675003854370538e-08	0.7169122	-0.641198	-0.011386606	5.8031675e-18	-0	0.49	100	300	0.009999999	2e-09
4.67600508644837e-08	0.72122866	-0.6320353	-0.009968347	6.693527e-18	-0	0.49	100	300	0.009999999	2e-09
4.677003772497999e-08	0.72301406	-0.62300044	-0.0068404465	5.94235e-18	-0	0.49	100	300	0.009999999	2e-09
4.678002754608377e-08	0.72690386	-0.618588	-0.0028340959	6.0985007e-18	-0	0.49	100	300	0.009999999	2e-09
4.6790000259486225e-08	0.72257066	-0.618348	0.00014315917	5.5641495e-18	-0	0.49	100	300	0.009999999	2e-09
4.680004902906816e-08	0.71909136	-0.62267345	-0.0022107274	6.4257508e-18	-0	0.49	100	300	0.009999999	2e-09
4.681003298631891e-08	0.7255126	-0.6198967	0.00028443197	4.9403805e-18	-0	0.49	100	300	0.009999999	2e-09
4.682000959268795e-08	0.7373811	-0.62023205	0.0022637832	5.9770317e-18	-0	0.49	100	300	0.009999999	2e-09
4.6830040880462396e-08	0.74292773	-0.62284017	0.004787129	6.6658077e-18	-0	0.49	100	300	0.009999999	2e-09
4.684001958232207e-08	0.7379066	-0.6325466	0.010492395	5.899934e-18	-0	0.49	100	300	0.009999999	2e-09
4.685001330414703e-08	0.72514623	-0.6476449	0.012114098	5.2523566e-18	-0	0.49	100	300	0.009999999	2e-09
4.6860045306132956e-08	0.70790684	-0.6609936	0.009961673	5.8156244e-18	-0	0.49	100	300	0.009999999	2e-09
4.6870001663110224e-08	0.69442785	-0.66979104	0.005613061	6.4757174e-18	-0	0.49	100	300	0.009999999	2e-09
4.688003254168382e-08	0.6931689	-0.6666505	-0.00017028104	6.291195e-18	-0	0.49	100	300	0.009999999	2e-09
4.689003063087575e-08	0.6927875	-0.6623055	0.00060303236	7.022749e-18	-0	0.49	100	300	0.009999999	2e-09
4.6900001496751756e-08	0.69489145	-0.65800554	0.001173017	6.0963525e-18	-0	0.49	100	300	0.009999999	2e-09
4.691000624558137e-08	0.693024	-0.6577845	0.0044388175	6.0798263e-18	-0	0.49	100	300	0.009999999	2e-09
4.692000681200413e-08	0.6884345	-0.65965384	0.0057823253	6.782494e-18	-0	0.49	100	300	0.009999999	2e-09
4.6930037221057255e-08	0.68300927	-0.6646402	0.0058501987	6.4930568e-18	-0	0.49	100	300	0.009999999	2e-09
4.6940037116025154e-08	0.673973	-0.67422944	0.0023026376	6.1675955e-18	-0	0.49	100	300	0.009999999	2e-09
4.695000273063578e-08	0.6711886	-0.67939556	0.0013309281	6.2234786e-18	-0	0.49	100	300	0.009999999	2e-09
4.6960049578580986e-08	0.675062	-0.68289673	-0.002133831	5.6716664e-18	-0	0.49	100	300	0.009999999	2e-09
4.697002336342654e-08	0.68293256	-0.6833502	-0.006062953	6.4317714e-18	-0	0.49	100	300	0.009999999	2e-09
4.6980030522124275e-08	0.6943647	-0.6743103	-0.00502587	6.309356e-18	-0	0.49	100	300	0.009999999	2e-09
4.6990025391653044e-08	0.69598657	-0.6722887	-0.0010792755	5.7687655e-18	-0	0.49	100	300	0.009999999	2e-09
4.700004581794341e-08	0.694909	-0.6708363	0.0004047339	6.083151e-18	-0	0.49	100	300	0.009999999	2e-09
4.701002530097975e-08	0.69147575	-0.6731922	0.0035547004	5.579344e-18	-0	0.49	100	300	0.009999999	2e-09
4.702001367343726e-08	0.68129194	-0.6784204	-0.0014591126	5.961659e-18	-0	0.49	100	300	0.009999999	2e-09
4.703000574558195e-08	0.68418264	-0.6715018	-0.0025101062	6.3562994e-18	-0	0.49	100	300	0.009999999	2e-09
4.7040024727106956e-08	0.684929	-0.6681943	-0.004002601	6.4204233e-18	-0	0.49	100	300	0.009999999	2e-09
4.705001243240019e-08	0.69195366	-0.6578336	-0.0052423086	7.161654e-18	-0	0.49	100	300	0.009999999	2e-09
4.706004871567039e-08	0.70104307	-0.64676255	-0.005012112	6.5790774e-18	-0	0.49	100	300	0.009999999	2e-09
4.7070048936782195e-08	0.7013936	-0.6445102	0.0014227168	5.684719e-18	-0	0.49	100	300	0.009999999	2e-09
4.708000854173322e-08	0.7006076	-0.64639366	0.0042477166	6.7586484e-18	-0	0.49	100	300	0.009999999	2e-09
4.709003722256746e-08	0.6942714	-0.6612847	0.012684616	6.5896855e-18	-0	0.49	100	300	0.009999999	2e-09
4.710002702162632e-08	0.6848716	-0.6778178	0.011303743	6.202963e-18	-0	0.49	100	300	0.009999999	2e-09
4.711004778270003e-08	0.67612493	-0.6891519	0.008526879	7.009329e-18	-0	0.49	100	300	0.009999999	2e-09
4.712001909813616e-08	0.6743139	-0.6934214	0.0068148463	5.6845022e-18	-0	0.49	100	300	0.009999999	2e-09
4.713004470197867e-08	0.67209053	-0.69787294	0.0031103538	5.9041344e-18	-0	0.49	100	300	0.009999999	2e-09
4.7140001314626326e-08	0.6732897	-0.69506276	0.0054389914	5.717871e-18	-0	0.49	100	300	0.009999999	2e-09
4.7150002439722784e-08	0.6665326	-0.6988903	0.011729904	5.9738963e-18	-0	0.49	100	300	0.009999999	2e-09
4.716002633294138e-08	0.65377253	-0.70822334	0.019185398	6.4060556e-18	-0	0.49	100	300	0.009999999	2e-09
4.717001159469278e-08	0.62864333	-0.7259107	0.019378766	6.4824503e-18	-0	0.49	100	300	0.009999999	2e-09
4.7180016123376544e-08	0.60790217	-0.73785377	0.017098084	6.603009e-18	-0	0.49	100	300	0.009999999	2e-09
4.719000447319379e-08	0.5900277	-0.7481424	0.00974395	6.2264846e-18	-0	0.49	100	300	0.009999999	2e-09
4.7200004254460047e-08	0.58359027	-0.75433797	0.009544183	6.876009e-18	-0	0.49	100	300	0.009999999	2e-09
4.7210041130691784e-08	0.5777236	-0.75917757	0.009289103	5.968474e-18	-0	0.49	100	300	0.009999999	2e-09
4.7220026822735354e-08	0.57491785	-0.76936436	0.004189931	5.824259e-18	-0	0.49	100	300	0.009999999	2e-09
4.723004163716022e-08	0.578278	-0.77300453	0.0019066257	6.097972e-18	-0	0.49	100	300	0.009999999	2e-09
4.724003113469947e-08	0.5769176	-0.77896935	0.0052561974	6.4312147e-18	-0	0.49	100	300	0.009999999	2e-09
4.725004356035993e-08	0.57064337	-0.7874827	0.0031628197	6.353398e-18	-0	0.49	100	300	0.009999999	2e-09
4.726000390420476e-08	0.56710726	-0.79126096	0.0026130509	6.669537e-18	-0	0.49	100	300	0.009999999	2e-09
4.727003819216557e-08	0.5614544	-0.7961708	0.00073347066	6.4764255e-18	-0	0.49	100	300	0.009999999	2e-09
4.7280046657182144e-08	0.5586021	-0.793139	0.0048353835	6.3802413e-18	-0	0.49	100	300	0.009999999	2e-09
4.7290043623620555e-08	0.56048757	-0.7871091	0.003846503	6.0805377e-18	-0	0.49	100	300	0.009999999	2e-09
4.7300022885990964e-08	0.5590459	-0.78271806	0.008201983	7.0396255e-18	-0	0.49	100	300	0.009999999	2e-09
4.73100192291009e-08	0.5553313	-0.78158784	0.0025117917	6.3945487e-18	-0	0.49	100	300	0.009999999	2e-09
4.7320027371114775e-08	0.5468642	-0.78262573	0.0026606708	6.0161896e-18	-0	0.49	100	300	0.009999999	2e-09
4.733000294911417e-08	0.53648245	-0.7874493	0.00311846	6.659458e-18	-0	0.49	100	300	0.009999999	2e-09
4.7340019237601406e-08	0.5246566	-0.79592556	0.005504887	6.7496834e-18	-0	0.49	100	300	0.009999999	2e-09
4.735004755833918e-08	0.5213753	-0.80198354	-0.0018675617	6.8869916e-18	-0	0.49	100	300	0.009999999	2e-09
4.7360036875876596e-08	0.5313192	-0.8023279	-0.009175758	6.410536e-18	-0	0.49	100	300	0.009999999	2e-09
4.737003978302155e-08	0.5496446	-0.79587847	-0.00823689	6.4899743e-18	-0	0.49	100	300	0.009999999	2e-09
4.7380047216163195e-08	0.5622755	-0.79069936	-0.009445812	6.558326e-18	-0	0.49	100	300	0.009999999	2e-09
4.739000879856763e-08	0.573403	-0.78509074	-0.005574553	6.566525e-18	-0	0.49	100	300	0.009999999	2e-09
4.7400019120002735e-08	0.5784519	-0.7842041	-0.0059509748	6.0713154e-18	-0	0.49	100	300	0.009999999	2e-09
4.741001005130965e-08	0.58229184	-0.7806368	-0.0023847658	6.7822826e-18	-0	0.49	100	300	0.009999999	2e-09
4.742002917852635e-08	0.5789108	-0.77586126	-0.002083029	7.528418e-18	-0	0.49	100	300	0.009999999	2e-09
4.743002027899962e-08	0.58056533	-0.7669686	-0.0046297587	5.994974e-18	-0	0.49	100	300	0.009999999	2e-09
4.744003197849706e-08	0.58445567	-0.7579207	-0.007509149	5.393549e-18	-0	0.49	100	300	0.009999999	2e-09
4.745004463269081e-08	0.5923513	-0.74405044	-0.014769995	6.4241204e-18	-0	0.49	100	300	0.009999999	2e-09
4.7460013859389196e-08	0.6106811	-0.7277041	-0.016401345	6.3622043e-18	-0	0.49	100	300	0.009999999	2e-09
4.74700223471313e-08	0.6303095	-0.7157957	-0.0116029605	6.4132624e-18	-0	0.49	100	300	0.009999999	2e-09
4.748004081117302e-08	0.64559317	-0.7110483	-0.007163817	5.8655923e-18	-0	0.49	100	300	0.009999999	2e-09
4.749001298172909e-08	0.64594877	-0.7186457	-0.0031938392	6.531123e-18	-0	0.49	100	300	0.009999999	2e-09
4.750003580021845e-08	0.6497394	-0.71814984	-0.004058799	6.3898313e-18	-0	0.49	100	300	0.009999999	2e-09
4.751001768103003e-08	0.6570175	-0.71330965	-0.0070540337	6.8627246e-18	-0	0.49	100	300	0.009999999	2e-09
4.7520041967536316e-08	0.6681778	-0.70680654	-0.009564933	6.467987e-18	-0	0.49	100	300	0.009999999	2e-09
4.753001432998453e-08	0.67995447	-0.69676435	-0.0064083664	6.153827e-18	-0	0.49	100	300	0.009999999	2e-09
4.7540026283575437e-08	0.6851917	-0.68699014	-0.001790213	6.4783268e-18	-0	0.49	100	300	0.009999999	2e-09
4.75500016416387e-08	0.68296087	-0.6836272	0.002294184	6.432548e-18	-0	0.49	100	300	0.009999999	2e-09
4.756000591831592e-08	0.6723011	-0.69220716	0.003436115	6.328495e-18	-0	0.49	100	300	0.009999999	2e-09
4.7570008555631714e-08	0.66452456	-0.695936	0.002380913	6.419225e-18	-0	0.49	100	300	0.009999999	2e-09
4.758003735177387e-08	0.6552421	-0.70114124	0.00042906334	6.245229e-18	-0	0.49	100	300	0.009999999	2e-09
4.759000034983831e-08	0.6520771	-0.7052	0.0007417401	7.02067e-18	-0	0.49	100	300	0.009999999	2e-09
4.7600004560119605e-08	0.65315133	-0.70806366	-0.00087280077	7.331603e-18	-0	0.49	100	300	0.009999999	2e-09
4.761000545516436e-08	0.6603504	-0.7051506	3.4103297e-05	6.566327e-18	-0	0.49	100	300	0.009999999	2e-09
4.76200320064903e-08	0.66098905	-0.70414096	0.008041922	6.395658e-18	-0	0.49	100	300	0.009999999	2e-09
4.763000228190669e-08	0.652653	-0.71461856	0.0092942165	5.997602e-18	-0	0.49	100	300	0.009999999	2e-09
4.7640037729500406e-08	0.6430798	-0.72587407	0.013053161	6.5920658e-18	-0	0.49	100	300	0.009999999	2e-09
4.7650029907044926e-08	0.6262176	-0.7437966	0.012202365	6.208696e-18	-0	0.49	100	300	0.009999999	2e-09
4.7660037526416206e-08	0.6075763	-0.7603504	0.009930542	6.49305e-18	-0	0.49	100	300	0.009999999	2e-09
4.767000328410291e-08	0.5954582	-0.7679627	0.008565825	6.5418472e-18	-0	0.49	100	300	0.009999999	2e-09
4.7680026976956885e-08	0.5918002	-0.76913786	0.003227982	6.2471745e-18	-0	0.49	100	300	0.009999999	2e-09
4.769001186047165e-08	0.5881209	-0.76873565	0.0067949267	5.9144204e-18	-0	0.49	100	300	0.009999999	2e-09
4.7700043109631244e-08	0.58231676	-0.76901054	0.009269486	6.943425e-18	-0	0.49	100	300	0.009999999	2e-09
4.771004544311886e-08	0.5660072	-0.7793461	0.0194607	6.990674e-18	-0	0.49	100	300	0.009999999	2e-09
4.7720027281805736e-08	0.5472423	-0.79563534	0.01961105	5.6476327e-18	-0	0.49	100	300	0.009999999	2e-09
4.7730036402249544e-08	0.5262361	-0.81546235	0.015810456	6.1178253e-18	-0	0.49	100	300	0.009999999	2e-09
4.7740024841101484e-08	0.5128374	-0.82582635	0.011034992	6.4093358e-18	-0	0.49	100	300	0.009999999	2e-09
4.7750040782831304e-08	0.5039596	-0.8336756	0.0030196747	6.532851e-18	-0	0.49	100	300	0.009999999	2e-09
4.776004838910304e-08	0.5056871	-0.836015	-0.00069902616	5.932135e-18	-0	0.49	100	300	0.009999999	2e-09
4.7770045450158884e-08	0.5100673	-0.8319652	0.00117342	6.1341282e-18	-0	0.49	100	300	0.009999999	2e-09
4.7780030770355215e-08	0.5146574	-0.8249426	0.0048719947	7.002306e-18	-0	0.49	100	300	0.009999999	2e-09
4.7790024246037436e-08	0.50449485	-0.82829183	0.013563093	6.5300003e-18	-0	0.49	100	300	0.009999999	2e-09
4.780004842777178e-08	0.48093864	-0.842775	0.017294584	6.251281e-18	-0	0.49	100	300	0.009999999	2e-09
4.781004329726681e-08	0.4491338	-0.8581646	0.01926069	7.566186e-18	-0	0.49	100	300	0.009999999	2e-09
4.7820015333935965e-08	0.42293203	-0.86829644	0.011968351	6.0155813e-18	-0	0.49	100	300	0.009999999	2e-09
4.783004189362282e-08	0.40582463	-0.8741541	0.005745737	6.2489413e-18	-0	0.49	100	300	0.009999999	2e-09
4.784002707538008e-08	0.40815824	-0.87038547	-0.00068874145	5.4908894e-18	-0	0.49	100	300	0.009999999	2e-09
4.78500395475861e-08	0.41920197	-0.86305517	-0.0027154137	6.9093185e-18	-0	0.49	100	300	0.009999999	2e-09
4.786004141359018e-08	0.43099958	-0.8576828	-0.0054968144	6.0739058e-18	-0	0.49	100	300	0.009999999	2e-09
4.787002424300604e-08	0.43683082	-0.85911584	-0.0055042403	5.978011e-18	-0	0.49	100	300	0.009999999	2e-09
4.788001026322002e-08	0.4428671	-0.86299753	-0.0042179357	7.117015e-18	-0	0.49	100	300	0.009999999	2e-09
4.789001080826961e-08	0.43796456	-0.8721522	-0.003378523	6.3558135e-18	-0	0.49	100	300	0.009999999	2e-09
4.7900041247609424e-08	0.43795115	-0.87175447	-0.004127859	5.821186e-18	-0	0.49	100	300	0.009999999	2e-09
4.791002041553394e-08	0.4451584	-0.8686904	0.000862532	6.8004847e-18	-0	0.49	100	300	0.009999999	2e-09
4.7920000593554653e-08	0.44892028	-0.864702	0.00034655293	6.328762e-18	-0	0.49	100	300	0.009999999	2e-09
4.793001485273366e-08	0.45605528	-0.85432404	-0.001441183	6.728393e-18	-0	0.49	100	300	0.009999999	2e-09
4.794004943547378e-08	0.45559084	-0.8441248	-0.0005045688	6.5928156e-18	-0	0.49	100	300	0.009999999	2e-09
4.7950026860632165e-08	0.45390642	-0.83778566	0.0019507859	6.0631905e-18	-0	0.49	100	300	0.009999999	2e-09
4.7960004785306714e-08	0.4486339	-0.8395343	0.0041134944	5.514827e-18	-0	0.49	100	300	0.009999999	2e-09
4.79700117804367e-08	0.4365264	-0.8500764	0.0041837674	7.550968e-18	-0	0.49	100	300	0.009999999	2e-09
4.7980015899678154e-08	0.43079364	-0.85637176	0.0006589236	6.302582e-18	-0	0.49	100	300	0.009999999	2e-09
4.7990017315440175e-08	0.43470818	-0.8600516	-0.0030149575	5.9756417e-18	-0	0.49	100	300	0.009999999	2e-09
4.800003866904012e-08	0.44637644	-0.8600678	-0.008784858	5.4782853e-18	-0	0.49	100	300	0.009999999	2e-09
4.801001781463569e-08	0.46666917	-0.8507004	-0.007745996	6.3389303e-18	-0	0.49	100	300	0.009999999	2e-09
4.8020002521343707e-08	0.48072237	-0.8427551	-0.0048850896	6.39347e-18	-0	0.49	100	300	0.009999999	2e-09
4.803001651951582e-08	0.48074245	-0.84501123	0.003045991	6.636788e-18	-0	0.49	100	300	0.009999999	2e-09
4.8040003609399366e-08	0.4688238	-0.8557018	0.008680915	5.831646e-18	-0	0.49	100	300	0.009999999	2e-09
4.805003965672119e-08	0.4476081	-0.8647182	0.009861574	6.526014e-18	-0	0.49	100	300	0.009999999	2e-09
4.806002868420646e-08	0.42789894	-0.868467	0.009277967	6.219116e-18	-0	0.49	100	300	0.009999999	2e-09
4.8070008748152196e-08	0.4211889	-0.86352694	-0.00055449415	6.665996e-18	-0	0.49	100	300	0.009999999	2e-09
4.808001858764233e-08	0.42237383	-0.8569685	-0.0025482338	6.637022e-18	-0	0.49	100	300	0.009999999	2e-09
4.809003992183264e-08	0.43844193	-0.84364814	-0.008541217	6.163953e-18	-0	0.49	100	300	0.009999999	2e-09
4.8100049710613764e-08	0.45273292	-0.8335089	-0.0066672643	6.4575195e-18	-0	0.49	100	300	0.009999999	2e-09
4.8110032078057715e-08	0.4677132	-0.8312026	-0.006867855	5.978828e-18	-0	0.49	100	300	0.009999999	2e-09
4.8120003397833436e-08	0.47537768	-0.8373593	-0.007578461	6.5659897e-18	-0	0.49	100	300	0.009999999	2e-09
4.813000680757974e-08	0.48158774	-0.8420694	-0.010004948	6.1614876e-18	-0	0.49	100	300	0.009999999	2e-09
4.8140011160011856e-08	0.490758	-0.8382494	-0.008412958	6.376548e-18	-0	0.49	100	300	0.009999999	2e-09
4.8150044394077816e-08	0.504228	-0.83028555	-0.012972368	6.3575013e-18	-0	0.49	100	300	0.009999999	2e-09
4.8160047221916075e-08	0.52243626	-0.81951565	-0.010031805	6.520937e-18	-0	0.49	100	300	0.009999999	2e-09
4.817000464093e-08	0.54041386	-0.80422103	-0.0108467005	6.319542e-18	-0	0.49	100	300	0.009999999	2e-09
4.8180033843746584e-08	0.5501312	-0.78993094	-0.010681149	6.4185423e-18	-0	0.49	100	300	0.009999999	2e-09
4.8190049254283985e-08	0.5571288	-0.7791559	-0.0068780514	6.540118e-18	-0	0.49	100	300	0.009999999	2e-09
4.820004275121385e-08	0.55360144	-0.778031	-0.008419518	6.468125e-18	-0	0.49	100	300	0.009999999	2e-09
4.821000827223858e-08	0.5563366	-0.77663416	-0.008982909	6.7139434e-18	-0	0.49	100	300	0.009999999	2e-09
4.822003518333245e-08	0.5643548	-0.7702935	-0.013605748	6.2785424e-18	-0	0.49	100	300	0.009999999	2e-09
4.823004462800552e-08	0.5849323	-0.75750995	-0.016800784	6.7045425e-18	-0	0.49	100	300	0.009999999	2e-09
4.824000144388179e-08	0.6092163	-0.742521	-0.020874448	6.9418966e-18	-0	0.49	100	300	0.009999999	2e-09
4.825001879409004e-08	0.63894576	-0.7168355	-0.024164993	5.913634e-18	-0	0.49	100	300	0.009999999	2e-09
4.8260005979020435e-08	0.66327006	-0.69240534	-0.021921746	6.834503e-18	-0	0.49	100	300	0.009999999	2e-09
4.827002420887387e-08	0.6824023	-0.679062	-0.015477186	6.5272355e-18	-0	0.49	100	300	0.009999999	2e-09
4.828001184851929e-08	0.6951076	-0.6687252	-0.013903252	6.1968525e-18	-0	0.49	100	300	0.009999999	2e-09
4.829004153834038e-08	0.7026923	-0.66093266	-0.01575123	6.014383e-18	-0	0.49	100	300	0.009999999	2e-09
4.830001134126809e-08	0.7138876	-0.6454679	-0.01568206	5.4933333e-18	-0	0.49	100	300	0.009999999	2e-09
4.8310023192637095e-08	0.7274818	-0.62409097	-0.019479508	6.968009e-18	-0	0.49	100	300	0.009999999	2e-09
4.832000329947182e-08	0.7415925	-0.59961647	-0.021116145	6.007089e-18	-0	0.49	100	300	0.009999999	2e-09
4.833001844021852e-08	0.7584575	-0.5774698	-0.018073114	6.866399e-18	-0	0.49	100	300	0.009999999	2e-09
4.8340043247187605e-08	0.7728056	-0.56316	-0.0108510675	6.435147e-18	-0	0.49	100	300	0.009999999	2e-09
4.835001382566191e-08	0.7789008	-0.55500823	-0.00154701	6.4383913e-18	-0	0.49	100	300	0.009999999	2e-09
4.8360013682900956e-08	0.7797567	-0.558532	0.0051477277	6.6892293e-18	-0	0.49	100	300	0.009999999	2e-09
4.837000213943917e-08	0.7774969	-0.57211834	0.0038522864	6.092361e-18	-0	0.49	100	300	0.009999999	2e-09
4.838003066737293e-08	0.77628934	-0.5763375	-0.0028099664	6.7051132e-18	-0	0.49	100	300	0.009999999	2e-09
4.839000785431703e-08	0.7752954	-0.5753934	-0.0054578735	7.047492e-18	-0	0.49	100	300	0.009999999	2e-09
4.840004764244751e-08	0.77964306	-0.56767285	-0.006584759	7.386313e-18	-0	0.49	100	300	0.009999999	2e-09
4.8410018814633825e-08	0.786859	-0.54999596	-0.012207015	7.335118e-18	-0	0.49	100	300	0.009999999	2e-09
4.8420049992849886e-08	0.79479927	-0.5288008	-0.013450983	6.3182822e-18	-0	0.49	100	300	0.009999999	2e-09
4.843001344303062e-08	0.8064007	-0.5082363	-0.017962778	6.375739e-18	-0	0.49	100	300	0.009999999	2e-09
4.844001065595869e-08	0.818981	-0.485519	-0.014207662	6.220127e-18	-0	0.49	100	300	0.009999999	2e-09
4.845004374090753e-08	0.82377154	-0.4771433	-0.009505307	6.9301204e-18	-0	0.49	100	300	0.009999999	2e-09
4.846001825402689e-08	0.82719344	-0.47312266	-0.0075412425	6.53232e-18	-0	0.49	100	300	0.009999999	2e-09
4.847004802144314e-08	0.8273876	-0.47630712	-0.0042226138	7.00825e-18	-0	0.49	100	300	0.009999999	2e-09
4.8480044692122005e-08	0.8316163	-0.47385168	-0.009121003	6.541719e-18	-0	0.49	100	300	0.009999999	2e-09
4.849003703600901e-08	0.8430269	-0.4641329	-0.00931101	6.8408312e-18	-0	0.49	100	300	0.009999999	2e-09
4.850002510794422e-08	0.8596682	-0.44815454	-0.013101999	6.537713e-18	-0	0.49	100	300	0.009999999	2e-09
